Lough,RepresentativeMonitoringPoints,ShellfishSpecies,DateOfSampling ,DSP-OA+PTX160micrograms/kilograms,DSP-AZA160micrograms/kilograms,DSP-YTX3.75milligram/kilogram,PSP80micrograms/100grams,ASP20micrograms/grams,CurrentStatus,Comments
Lough Foyle,Production Area 4,Oysters ,2020-03-03,NEG,NEG,NEG,NEG,<0.3,OPEN,
Lough Foyle,Production Area 4,Oysters ,,,,,,,OPEN,
Lough Foyle,Production Area 4,Oysters ,,,,,,,OPEN,
Lough Foyle,Production Area 4,Oysters ,,,,,,,OPEN,
Lough Foyle,Production Area 4,Oysters ,,,,,,,OPEN,
Lough Foyle,Production Area 4,Oysters ,,,,,,,OPEN,
Lough Foyle,Production Area 4,Oysters ,,,,,,,OPEN,
Lough Foyle,Production Area 4,Oysters ,,,,,,,OPEN,
Lough Foyle,Production Area 4,Oysters ,,,,,,,OPEN,
Lough Foyle,Production Area 4,Oysters ,,,,,,,OPEN,
Lough Foyle,Production Area 4,Oysters ,,,,,,,OPEN,
Lough Foyle,Production Area 4,Oysters ,,,,,,,OPEN,
Lough Foyle,Production Area 4,Oysters ,,,,,,,OPEN,
Larne Lough,L5 - AFFNI21B,Mussels,,,,,,,DORMANT 01/01/2020,
Larne Lough,L5 - AFFNI21B,Mussels,,,,,,,DORMANT 01/01/2020,
Larne Lough,L5 - AFFNI21B,Mussels,,,,,,,DORMANT 01/01/2020,
Larne Lough,L5 - AFFNI21B,Mussels,,,,,,,DORMANT 01/01/2020,
Larne Lough,L5 - AFFNI21B,Mussels,,,,,,,DORMANT 01/01/2020,
Larne Lough,L5 - AFFNI21B,Mussels,,,,,,,DORMANT 01/01/2020,
Larne Lough,L5 - AFFNI21B,Mussels,,,,,,,DORMANT 01/01/2020,
Larne Lough,L5 - AFFNI21B,Mussels,,,,,,,DORMANT 01/01/2020,
Larne Lough,L5 - AFFNI21B,Mussels,,,,,,,DORMANT 01/01/2020,
Larne Lough,L5 - AFFNI21B,Mussels,,,,,,,DORMANT 01/01/2020,
Larne Lough,L5 - AFFNI21B,Mussels,,,,,,,DORMANT 01/01/2020,
Larne Lough,L5 - AFFNI21B,Mussels,,,,,,,DORMANT 01/01/2020,
Larne Lough,L5 - AFFNI21B,Mussels,,,,,,,DORMANT 01/01/2020,
Larne Lough,L5 - AFFNI21B,Mussels,,,,,,,DORMANT 01/01/2020,
Larne Lough,L5 - AFFNI21B,Mussels,,,,,,,DORMANT 01/01/2020,
Larne Lough, L5 - AFFNI21B,Oysters,,,,,,,DORMANT 01/01/2020,
Larne Lough, L5 - AFFNI21B,Oysters,,,,,,,DORMANT 01/01/2020,
Larne Lough, L5 - AFFNI21B,Oysters,,,,,,,DORMANT 01/01/2020,
Larne Lough, L5 - AFFNI21B,Oysters,,,,,,,DORMANT 01/01/2020,
Larne Lough, L5 - AFFNI21B,Oysters,,,,,,,DORMANT 01/01/2020,
Larne Lough, L5 - AFFNI21B,Oysters,,,,,,,DORMANT 01/01/2020,
Larne Lough, L5 - AFFNI21B,Oysters,,,,,,,DORMANT 01/01/2020,
Larne Lough, L5 - AFFNI21B,Oysters,,,,,,,DORMANT 01/01/2020,
Larne Lough, L5 - AFFNI21B,Oysters,,,,,,,DORMANT 01/01/2020,
Larne Lough, L5 - AFFNI21B,Oysters,,,,,,,DORMANT 01/01/2020,
Larne Lough, L5 - AFFNI21B,Oysters,,,,,,,DORMANT 01/01/2020,
Larne Lough, L5 - AFFNI21B,Oysters,,,,,,,DORMANT 01/01/2020,
Larne Lough, L5 - AFFNI21B,Oysters,,,,,,,DORMANT 01/01/2020,
Larne Lough, L5 - AFFNI21B,Oysters,,,,,,,DORMANT 01/01/2020,
Larne Lough, L5 - AFFNI21B,Oysters,,,,,,,DORMANT 01/01/2020,
Larne Lough,L3 - AFFNI88,Oysters,2020-01-07,NEG,NEG,NEG,NEG,<0.3,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-01-21,NEG,NEG,NEG,NEG,<0.3,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-02-04,NEG,NEG,NEG,NEG,<0.3,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-02-18,NEG,NEG,NEG,NEG,<0.3,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-03-03,NEG,NEG,NEG,NEG,<0.3,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-03-18,NEG,NEG,NEG,NEG,<0.3,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-03-31,NEG,NEG,NEG,NEG,<0.3,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-04-15,NEG,NEG,NEG,NT,NT,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-04-21,NEG,NEG,NEG,NT,NT,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-04-28,NEG,NEG,NEG,NT,NT,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,2020-05-06,NEG,NEG,NEG,NEG,<0.3,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,,,,,,,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,,,,,,,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,,,,,,,OPEN,
Larne Lough,L3 - AFFNI88,Oysters,,,,,,,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-01-07,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-01-14,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-01-21,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-01-27,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-02-03,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-02-11,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-02-17,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-02-25,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-03-02,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-03-10,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-03-16,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S2 - AFFNI42,Mussels,2020-03-24,,,,,,OPEN,"Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S2 - AFFNI42,Mussels,,,,,,,OPEN,
Strangford,S2 - AFFNI42,Mussels,,,,,,,OPEN,
Strangford,S2 - AFFNI42,Mussels,,,,,,,OPEN,
Strangford,S2 - AFFNI42,Mussels,,,,,,,OPEN,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Mussels,,,,,,,De-classified 01/01/2020,
Strangford,S7 - AFFNI76,Oysters,2020-01-06,,,,,,OPEN,Missed sample. Due to high tides it was not possible for the sampling officer to access the site and retrieve samples. Council unable to rearrange sample collection for another day this week due to tide times and lack of daylight.
Strangford,S7 - AFFNI76,Oysters,2020-01-14,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-01-21,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-01-27,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-02-03,NEG,NEG,NEG,NEG,0.46,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-02-11,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-02-17,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-02-25,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-03-02,NEG,NEG,NEG,NEG,<0.3,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-03-10,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-03-16,NEG,NEG,NEG,NT,NT,OPEN,
Strangford,S7 - AFFNI76,Oysters,2020-03-24,,,,,,OPEN,"                                                                                                                                       Due to the COVID-19 virus outbreak, sampling has been suspended until further notice. "
Strangford,S7 - AFFNI76,Oysters,,,,,,,OPEN,
Strangford,S7 - AFFNI76,Oysters,,,,,,,OPEN,
Strangford,S7 - AFFNI76,Oysters,,,,,,,OPEN,
Strangford,S7 - AFFNI76,Oysters,,,,,,,OPEN,
